URN,Name,UUID,Geometry
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/637","2E WERKH STR 70 BINNEN","3951d71c-7aac-36e4-afe5-beae9a7ddf03","Polygon(List(List((4.287443350660087,51.887382658400448), (4.28726381166428,51.887346468673023), (4.286656456134568,51.888500175615093), (4.286835999233358,51.888536366277187), (4.287443350660087,51.887382658400448))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/638","2E WERKH STR 72","9f16f2d7-9c71-395b-8684-ab9fcb87c3b8","Polygon(List(List((4.284822200907713,51.889269000234293), (4.284678861079672,51.889283549427446), (4.28470237416799,51.889372243473808), (4.285777425773909,51.889263113782746), (4.285920765213405,51.889248562349088), (4.285897248308947,51.889159869423565), (4.284822200907713,51.889269000234293))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/669","SINT-LAURENSH AVR 1","6bc9a8bb-5ecf-3d08-b886-bf95040b2c15","Polygon(List(List((4.275038988026374,51.895568738639447), (4.273435766671644,51.895145187630121), (4.273379780181772,51.895228123445754), (4.274983003910024,51.895651677018982), (4.275113051052975,51.895686488304349), (4.275170733831636,51.89560400460617), (4.275038988026374,51.895568738639447))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/34/1","LCG Kade","50d59af2-ce81-38e1-afe4-b3323664ec58","Polygon(List(List((4.949309647796288,51.829564667213965), (4.952097328983089,51.829057772441239), (4.952015623471114,51.82888528204812), (4.949217365002041,51.829394100284958), (4.949309647796288,51.829564667213965))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/34/3","STIGTER Kade","5779467b-a6b4-3b12-a1a0-5e3e56ef611e","Polygon(List(List((4.949475836429889,51.830420377749782), (4.947786038073166,51.830679672790936), (4.947855785982123,51.830854167153149), (4.949545590488186,51.830594871120276), (4.949475836429889,51.830420377749782))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/30/5","BENEDEN MERWEDE NEPTUNE KADE","bc2fc54c-4497-360f-94d9-d2635bda0e56","Polygon(List(List((4.859231326955524,51.820242560838132), (4.859087192673488,51.819257892309871), (4.858653868460837,51.819282252155688), (4.858797993349047,51.820266921200428), (4.859231326955524,51.820242560838132))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/82/1","HARINGVLIET MARINE MARINE STEIGER","d6a37a85-329c-3102-a8cc-18d11106479c","Polygon(List(List((4.214838225483425,51.758829891422941), (4.214685912101147,51.758733753778969), (4.21396295328617,51.759174848460873), (4.214115265153949,51.759270987024941), (4.214838225483425,51.758829891422941))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/36/1","HEUVELMAN KADE","4fb35b3c-1e19-3afc-896c-a22e9161c1b2","Polygon(List(List((4.645751328865686,51.952947373704525), (4.644498637190692,51.952490494818903), (4.644313780318364,51.952684000092447), (4.645566475491908,51.953140880941817), (4.645751328865686,51.952947373704525))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/35/1","BAKKERSKIL GREVENSTEIN KADE","244966d5-08a1-37ba-864a-c0a7adc2497c","Polygon(List(List((4.591216433681879,51.902038204155438), (4.591652736533634,51.901800686386132), (4.591575943323419,51.901746707399724), (4.591139640576978,51.901984225784517), (4.591216433681879,51.902038204155438))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/169","7E PET VOPAK 3 OZ","f02ec5c5-6cf2-3608-8ae9-bfcfd47e9751","Polygon(List(List((4.203581013375745,51.918028805744939), (4.204053332332879,51.91803356157196), (4.204107746595674,51.915966620720155), (4.203635453424027,51.915961710606112), (4.203581013375745,51.918028805744939))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/31/4","SLIKSLOOT BUIJS KADE","276ed960-b3d6-3189-8c80-ce25f5f52f55","Polygon(List(List((4.580432320614661,51.910847415666019), (4.579704301342812,51.911408039926094), (4.579820902082655,51.911461787711133), (4.580545629916451,51.910903697414057), (4.580432320614661,51.910847415666019))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/191","WANTIJ HBR korte kade","02195dbf-cac3-3c96-889b-ca3bc4a9bfe8","Polygon(List(List((4.677071486712623,51.818422822529428), (4.677298130489431,51.818598205196587), (4.678547174848291,51.81797823006093), (4.678320527869312,51.817802848882586), (4.677071486712623,51.818422822529428))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/15/34","NIEUWE MAAS  MERODE 2","4d58b8a9-56e3-3244-a974-8fa7b85993eb","Polygon(List(List((4.555055471534224,51.903936616344936), (4.550107038985145,51.903466042832598), (4.550051832084031,51.903688133859468), (4.555000285569466,51.904158709713833), (4.555055471534224,51.903936616344936))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/11/402","HARTELH  DBA 3","e1c38178-7259-3bc8-9a88-357cc8c0fd26","Polygon(List(List((4.035118466822689,51.934978089359369), (4.035590474761857,51.935366330906056), (4.037405307837287,51.934510531897779), (4.036933293069776,51.934122297569999), (4.035118466822689,51.934978089359369))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/166","WILHELMINAH HBR B 9-5","97239aaa-563f-3070-b23d-98495727b857","Polygon(List(List((4.645351894893937,51.794525625214), (4.644062079679468,51.794542044421824), (4.644065055307874,51.794631909088253), (4.64535487312123,51.794615488055371), (4.645351894893937,51.794525625214))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/8/262","2E PET KOOLE STG 10 NZ","351dfee9-660b-33aa-94f7-ec180247ffbe","Polygon(List(List((4.355835896144736,51.887925152995898), (4.358379209027334,51.888085300838043), (4.358414492776085,51.887870695708685), (4.355871194797263,51.887710548683913), (4.355835896144736,51.887925152995898))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/881","HARTELK  8","cb881d38-c9e0-3d30-bca0-90246df36a66","Polygon(List(List((4.157693295427676,51.931751528874102), (4.158032170347275,51.932128670019729), (4.160447208475907,51.931299580554843), (4.160108304881601,51.930922446133096), (4.157693295427676,51.931751528874102))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/163","WILHELMINAH HBR B 6-9","3fe3d3d0-e086-39d3-b14d-36421617ff78","Polygon(List(List((4.644150110028807,51.794158634591824), (4.644210167614177,51.794240440153636), (4.645549418851513,51.79386436797607), (4.645489362229757,51.793782563111016), (4.644150110028807,51.794158634591824))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/73/6","BENEDEN MERWEDE GIELEN SCH KADE","90b77bf6-2ca7-36ec-8604-d93be55d2ab0","Polygon(List(List((4.793932655103351,51.817877864622055), (4.792594785478427,51.817673840107304), (4.792490822993432,51.817935677294834), (4.793828699910812,51.818139702999886), (4.793932655103351,51.817877864622055))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/11/450","MISSISSIPPIH  DBA B","15163dd6-26cc-3c75-8d7e-e93533e3fcea","Polygon(List(List((4.048952006563152,51.931682856928624), (4.048459295295313,51.931403288652518), (4.04693123647952,51.932432404116312), (4.047423949408747,51.932711978764935), (4.048952006563152,51.931682856928624))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/70/5","NOORD BCTN KADE","0467ce38-34ae-3a34-959e-9035f4947bc2","Polygon(List(List((4.666273324547592,51.847477942882193), (4.668552786034355,51.845666498229569), (4.668094940716303,51.845445490319719), (4.665815472086546,51.847256926117666), (4.666273324547592,51.847477942882193))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/199","MALLEGAT MULLER NZ","ab0b6227-2cf3-3670-91c6-b2837a169b2e","Polygon(List(List((4.629183222999853,51.786585425473213), (4.629131822281627,51.786688463793091), (4.629443344252247,51.786748229229758), (4.629494744328357,51.786645190772788), (4.629183222999853,51.786585425473213))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/671","CHEMIEH VOPAK 1","3cff5074-a77a-31dc-841b-261ab377ce71","Polygon(List(List((4.272501400311976,51.874407883933756), (4.272954977010483,51.874345426351027), (4.272513525178244,51.873117137179207), (4.272377941088811,51.87273987651087), (4.271924379807723,51.872802331922315), (4.272501400311976,51.874407883933756))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/675","CHEMIEH VOPAK 2 CP NZ","54d15215-1804-3760-8d05-fc02525eed30","Polygon(List(List((4.272090011534732,51.874887303121696), (4.272001615742172,51.874974995956769), (4.272863999823731,51.875308037798597), (4.273356796073735,51.875498343943676), (4.273445190246369,51.875410650988407), (4.272090011534732,51.874887303121696))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/680","3E PET VOPAK L-STG 1","406900df-adba-318e-9243-4b63b1efe594","Polygon(List(List((4.306343627489232,51.88383003454355), (4.306651949274305,51.884896481603498), (4.306816354788462,51.88487823780293), (4.306508030611696,51.883811793870876), (4.306343627489232,51.88383003454355))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/176","CALANDK VOPAK STG","e76e7b67-f166-3476-bbfa-c80bb14945e5","Polygon(List(List((4.221044710729939,51.913973500397425), (4.221945061682121,51.913156533433053), (4.221782936888857,51.913088199064489), (4.220882584378197,51.913905164789263), (4.221044710729939,51.913973500397425))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/257","6E PET BP STG 10","ee27831e-0955-35ab-8820-112011a027e9","Polygon(List(List((4.087965893296789,51.946511954648685), (4.087713889877991,51.946360114070657), (4.085683200805541,51.947647137095728), (4.085935204503621,51.947798982000613), (4.087965893296789,51.946511954648685))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/780","7E PET VOPAK 1 T2","26882927-95fa-3453-a0b4-73138f2d2399","Polygon(List(List((4.208128770753191,51.914820876758377), (4.208123348259986,51.915027571145615), (4.210085160881158,51.915047237467142), (4.210090574355251,51.914840542962359), (4.208128770753191,51.914820876758377))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/782","7E PET VOPAK 1 OZ VP","e7ea80ec-8e66-383b-8b91-290f9da93881","Polygon(List(List((4.203929316020557,51.915439039396304), (4.20589115694024,51.915458733663044), (4.205896576747855,51.915252092327123), (4.203934756470819,51.915232398295132), (4.203929316020557,51.915439039396304))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/809","4E PET SHELL STG 100","8a8b1ab7-eaa7-3f9c-a6fc-79f961ef4a91","Polygon(List(List((4.143660927211738,51.951397129773177), (4.14239391749141,51.952000893664177), (4.142496070071244,51.952082741447562), (4.143763080746354,51.951478976465644), (4.143660927211738,51.951397129773177))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/79/59","ROODE VAART ATM 1","126acf8e-9242-31d1-a9a1-b6bf7cbc30c5","Polygon(List(List((4.607732949439034,51.698697029231582), (4.607396731613074,51.699242637198061), (4.607531814350893,51.699274779759236), (4.607868030790295,51.698729171403905), (4.607732949439034,51.698697029231582))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/79/58","ROODE VAART OBM 1","88279386-43b2-3386-8c44-9b46688d761b","Polygon(List(List((4.608081141520093,51.698126513665677), (4.607746554344662,51.698672507410087), (4.607881730879607,51.698704494693352), (4.608216316663786,51.698158500561682), (4.608081141520093,51.698126513665677))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/15/78","NIEUWE MAAS  STREKDAM 1","4867bb7f-5434-3879-ab1b-27dc1521534b","Polygon(List(List((4.540151946619657,51.902230394386052), (4.541625029630256,51.902614021828363), (4.541884364720941,51.902232960335652), (4.540411291928824,51.901849337047032), (4.540151946619657,51.902230394386052))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/15/79","NIEUWE MAAS  STREKDAM 2","a87f9e5e-4a9a-340a-97a4-53a21e0f9ae0","Polygon(List(List((4.537473683623189,51.901532844555554), (4.538678887383692,51.90184674850024), (4.538938244380349,51.90146569442674), (4.537733048993061,51.901151793145331), (4.537473683623189,51.901532844555554))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/1001","CALANDK CALDIC WEST BINNEN WEST","f3279ec2-f644-30ce-ac12-dcbfbc57fa1a","Polygon(List(List((4.179735645471524,51.937243001932046), (4.181432330944323,51.936395810663058), (4.181179222901314,51.936202144931627), (4.179482540030323,51.937049332577757), (4.179735645471524,51.937243001932046))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/15/80","NIEUWE MAAS  STREKDAM 3","30f6fa2f-c2c3-3617-86f7-601cb81a5552","Polygon(List(List((4.534795498232473,51.90083523285243), (4.536000671709804,51.901149165167261), (4.536260047313085,51.90076811701234), (4.535054880772159,51.900454186451782), (4.534795498232473,51.90083523285243))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/8/261","2E PET KOOLE STG 10 ZZ","2a679d2d-6ad5-3806-b720-aa075abf26c1","Polygon(List(List((4.35538760330248,51.887351488064006), (4.355352302678623,51.887566090437801), (4.357693285100465,51.887713511256329), (4.357728574721238,51.887498906356178), (4.35538760330248,51.887351488064006))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/160","WILHELMINAH HBR B 4-8","a446a194-1395-35e4-9300-2e672e7583ed","Polygon(List(List((4.645067477684262,51.795096619688977), (4.645136942852884,51.795017730083622), (4.642274416023819,51.794048539552058), (4.64220494738768,51.794127425666538), (4.645067477684262,51.795096619688977))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/164","WILHELMINAH HBR B 4-9","d33b25bb-8a19-308e-b0c9-2a7709bac426","Polygon(List(List((4.644778016636468,51.794994222513871), (4.643081314105586,51.794575029339605), (4.643027657776689,51.794658526765048), (4.644724362942338,51.795077720716513), (4.644778016636468,51.794994222513871))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/1323","WAALH 4 SMIT ZZ 1","9deea7f7-eef9-3204-83f9-783718c9ae12","Polygon(List(List((4.450947908777123,51.883169834039812), (4.451101763197307,51.883515793651775), (4.451227792226436,51.883494328543406), (4.451073936908289,51.883148369093391), (4.450947908777123,51.883169834039812))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/1324","WAALH SMIT ZZ 2","ed20330b-c189-39f1-a505-d172de5a9f41","Polygon(List(List((4.451533722476237,51.883442223384634), (4.451379864997021,51.883096263428968), (4.451253837155893,51.883117728704441), (4.45140769373715,51.883463688822054), (4.451533722476237,51.883442223384634))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/1325","WAALH SMIT ZZ 3","82ace37c-42d6-3a8a-9999-3c2b57fc32f3","Polygon(List(List((4.451613127570274,51.883428698446622), (4.451739156095902,51.883407233686974), (4.451585297152966,51.883061273995267), (4.451459269506605,51.883082739491783), (4.451613127570274,51.883428698446622))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/1326","WAALH SMIT ZZ 4","07857321-f5d3-38e5-98d0-5383191c83fd","Polygon(List(List((4.451809504570337,51.883395251785117), (4.451935532928466,51.883373785915374), (4.451781672567666,51.883027827374811), (4.45165564512617,51.88304929218382), (4.451809504570337,51.883395251785117))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/1327","WAALH 4 SMIT ZZ 5","099dffb4-c0c8-3603-aebd-1e9a810dcc9f","Polygon(List(List((4.451994362825063,51.883363766139134), (4.452120391007928,51.883342300070595), (4.451966529348705,51.882996340868843), (4.451840502063784,51.883017806775477), (4.451994362825063,51.883363766139134))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/200","MALLEGAT MULLER ZZ","0532f322-10de-3fcf-8584-acd740bd404c","Polygon(List(List((4.629206147605363,51.786533052415592), (4.629482588574677,51.786587107929023), (4.629530522556797,51.786492811085644), (4.629254082106745,51.786438755685602), (4.629206147605363,51.786533052415592))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/207","MALLEGAT ZHD 1","fd0e8ed7-fb1d-3f33-9ca3-0f8413a62bb4","Polygon(List(List((4.638925742605204,51.797815010418987), (4.636376010692988,51.794479200248816), (4.635954229119051,51.79460314762936), (4.638503936746034,51.797938966872792), (4.638925742605204,51.797815010418987))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/208","MALLEGAT ZHD 1","6cbea8ad-63f3-351d-83b9-349ff6b81166","Polygon(List(List((4.638932815137679,51.797816010128365), (4.638759954354011,51.797866470406255), (4.63851100558933,51.797939141419725), (4.638510494254819,51.797939290964905), (4.638999018785555,51.798582657572439), (4.639421344376039,51.798459374995467), (4.638932815137679,51.797816010128365))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/8/248","2E PET KOOLE JETTY 4","2eef6793-69ea-3797-83e3-7e350bc69cac","Polygon(List(List((4.357457532274674,51.888058343375818), (4.357423226371744,51.888245892990383), (4.359761411049385,51.888409625591805), (4.359795707336492,51.888222075272722), (4.357457532274674,51.888058343375818))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/162","WILHELMINAH HBR B 8-9","452f5369-89fc-32b9-abb3-80e4efe0896a","Polygon(List(List((4.642865448943375,51.794560649687106), (4.641882689544205,51.794010772625455), (4.641786367359114,51.794077939184078), (4.642769127009547,51.794627818846635), (4.642865448943375,51.794560649687106))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/802","4E PET  STG","8503f30f-09cf-3c5d-af83-8fbc42a6081e","Polygon(List(List((4.147145094172938,51.949851254693115), (4.147053835136903,51.949781270133926), (4.146714058475605,51.949950444381251), (4.146805317271763,51.950020430999274), (4.147145094172938,51.949851254693115))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/11/447","MISSISSIPPIH  DBA E","cf3d98cd-ee1f-36b3-a79b-5f2506753bf5","Polygon(List(List((4.045078954960312,51.93113569168073), (4.044401679681064,51.930744854115034), (4.042873550921607,51.931773916673443), (4.043550828258563,51.932164762997537), (4.045078954960312,51.93113569168073))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/17/49","NIEUWE MAAS VOPAK 622","38b9d283-3a74-3f11-92e9-f63939ff847e","Polygon(List(List((4.3615884282965,51.901354600218909), (4.361584925621425,51.901444454987598), (4.363037464243303,51.901466113449402), (4.363040964017611,51.901376258629959), (4.3615884282965,51.901354600218909))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/16/10","WILHELMINAH WÄRTSILÄ 2","f4f86771-f389-3c8d-9fb9-bcab9ced8195","Polygon(List(List((4.396869789890056,51.900634232390097), (4.396550623296145,51.902420960779651), (4.396891456110557,51.902444258227987), (4.397210609337305,51.900657528883592), (4.396869789890056,51.900634232390097))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/16/11","WILTONH DAMEN DOK 7","1982f1d2-5fb2-31e6-bde9-49049b1934d9","Polygon(List(List((4.383007160276227,51.902088810250135), (4.382628678015627,51.902205461421872), (4.383825546976646,51.903736440112638), (4.38420621342866,51.90362256776956), (4.383007160276227,51.902088810250135))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/16/40","WILTONH DAMEN DOK 6","a37ebab6-1cec-3e71-be37-11d363e4dade","Polygon(List(List((4.382450696282905,51.902261062125007), (4.382033116938678,51.902389439237247), (4.3817751126282,51.902468757336628), (4.383226701686658,51.904285857157596), (4.383903069408722,51.904079111242034), (4.382450696282905,51.902261062125007))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/14/65","NIEUWE MAAS ONBEKEND KADE","def1aab6-35db-3129-8d7f-d9f65e9b790e","Polygon(List(List((4.490591600960188,51.916047828896509), (4.487547464457623,51.913976147710727), (4.487439899997455,51.914036591505941), (4.490484035601907,51.916108275459351), (4.490591600960188,51.916047828896509))))"
